包	0.000 
包	0.000 
包	0.000 
包	0.125 
包	0.053 
包	0.091 
包	0.077 
包	0.077 
包	0.250 
包	0.000 
包括	0.000 
包括	0.000 
包括	0.167 
包括	0.000 
包括	0.000 
包括	0.067 
包括	0.000 
包括	0.000 
包括	0.000 
包围	0.091 
包围	0.000 
包围	0.091 
包围	0.000 
包围	0.250 
包围	0.000 
包围	0.083 
饱	0.188 
饱	0.167 
保	0.000 
保	0.000 
保	0.091 
保	0.375 
保	0.000 
保	0.167 
保	0.077 
保	0.125 
保	0.083 
保	0.143 
保	0.000 
保	0.000 
保	0.200 
保	0.143 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保持	0.000 
保存	0.111 
保存	0.000 
保存	0.000 
保存	0.000 
保存	0.167 
保存	0.100 
保存	0.000 
保存	0.429 
保存	0.071 
保管	0.000 
保管	0.143 
保管	0.000 
保管	0.077 
保管	0.143 
保管	0.143 
保管	0.000 
保管	0.125 
保管	0.000 
保管	0.111 
保管	0.000 
保管	0.000 
保护	0.000 
保护	0.143 
保护	0.000 
保护	0.000 
保护	0.000 
保护	0.000 
保护	0.000 
保护	0.000 
保护	0.167 
保护	0.000 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.100 
保留	0.063 
保留	0.071 
保留	0.000 
保留	0.063 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.063 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.000 
保留	0.143 
保留	0.000 
保留	0.250 
保留	0.059 
保留	0.077 
保守	0.000 
保守	0.000 
保守	0.000 
保卫	0.111 
保卫	0.000 
保卫	0.000 
保险	0.000 
保险	0.000 
保障	0.167 
保障	0.000 
保障	0.100 
保障	0.083 
保障	0.211 
保证	0.000 
保证	0.000 
保证	0.000 
保证	0.000 
保证	0.000 
保证	0.000 
保证	0.000 
保证	0.000 
保重	0.000 
保重	0.000 
报	0.200 
报	0.111 
报	0.167 
报	0.000 
报	0.000 
报	0.000 
报	0.143 
报	0.111 
报	0.000 
报	0.091 
报	0.000 
报告	0.000 
报告	0.000 
报告	0.000 
报告	0.000 
报告	0.167 
报告	0.000 
报告	0.100 
报告	0.048 
报告	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.077 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.000 
抱	0.286 
抱	0.067 
抱	0.273 
抱	0.100 
抱	0.000 
暴露	0.095 
暴露	0.000 
暴露	0.000 
暴露	0.000 
暴露	0.071 
暴露	0.091 
暴露	0.000 
爆发	0.000 
爆发	0.000 
爆发	0.100 
爆发	0.125 
爆发	0.000 
爆发	0.000 
爆发	0.000 
爆发	0.286 
爆炸	0.000 
爆炸	0.250 
爆炸	0.083 
爆炸	0.100 
爆炸	0.000 
背	0.000 
背	0.222 
背	0.000 
背	0.111 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.100 
背	0.000 
背	0.000 
背	0.111 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.125 
背	0.100 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.000 
背	0.077 
背	0.125 
奔	0.111 
奔	0.182 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.000 
奔	0.077 
奔	0.167 
奔	0.091 
奔	0.286 
奔	0.000 
奔	0.000 
蹦	0.000 
蹦	0.000 
蹦	0.143 
蹦	0.000 
蹦	0.000 
蹦	0.000 
蹦	0.000 
逼	0.000 
逼	0.111 
逼	0.000 
逼	0.308 
逼	0.000 
逼	0.091 
逼	0.077 
逼	0.083 
逼	0.167 
逼	0.000 
逼	0.111 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.056 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.133 
比	0.000 
比	0.111 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.000 
比	0.077 
比	0.071 
比	0.000 
比	0.000 
比	0.250 
比	0.000 
比	0.125 
比	0.083 
比	0.077 
比	0.000 
比	0.000 
比	0.100 
比	0.000 
比	0.000 
比	0.000 
比较	0.091 
比较	0.000 
比较	0.000 
比较	0.000 
比较	0.000 
比较	0.000 
比较	0.000 
比较	0.100 
比较	0.000 
比赛	0.111 
比赛	0.083 
比赛	0.000 
比赛	0.100 
比赛	0.000 
比赛	0.091 
比赛	0.000 
比赛	0.000 
比赛	0.000 
比赛	0.125 
比赛	0.000 
必需	0.000 
必需	0.000 
必需	0.143 
必需	0.000 
必须	0.000 
必须	0.167 
必须	0.000 
必须	0.000 
必须	0.000 
必须	0.000 
必须	0.071 
闭	0.000 
闭	0.000 
闭	0.071 
闭	0.200 
闭	0.000 
闭	0.000 
闭	0.000 
闭	0.000 
闭	0.000 
闭	0.000 
闭	0.083 
避	0.111 
避	0.000 
避	0.000 
避	0.000 
避	0.000 
避	0.111 
避	0.000 
避	0.000 
避免	0.000 
避免	0.000 
避免	0.071 
避免	0.000 
避免	0.143 
避免	0.083 
避免	0.000 
编	0.083 
编	0.045 
编	0.000 
编	0.000 
编	0.250 
编	0.231 
编	0.000 
编	0.240 
编	0.143 
编	0.154 
编	0.000 
编	0.000 
编	0.000 
编	0.067 
编	0.308 
编	0.000 
编	0.000 
编	0.111 
编	0.045 
编	0.000 
编	0.125 
编	0.200 
编	0.100 
编	0.182 
编	0.071 
编	0.154 
编	0.000 
编	0.000 
编	0.000 
编	0.053 
编	0.000 
编	0.077 
编	0.111 
编	0.071 
编	0.000 
编	0.083 
编	0.000 
编	0.000 
编辑	0.000 
编辑	0.000 
编辑	0.091 
编辑	0.083 
编辑	0.000 
编辑	0.111 
编辑	0.100 
编辑	0.091 
编辑	0.200 
编制	0.000 
编制	0.000 
编制	0.000 
编制	0.000 
编制	0.000 
编制	0.111 
编制	0.125 
编制	0.000 
编制	0.000 
编制	0.091 
编制	0.143 
编制	0.000 
编制	0.000 
编制	0.000 
编制	0.286 
编制	0.000 
编制	0.083 
编制	0.000 
编制	0.154 
变	0.000 
变	0.100 
变	0.000 
变	0.000 
变	0.154 
变	0.111 
变	0.429 
变	0.083 
变	0.000 
变	0.091 
变	0.000 
变	0.091 
变	0.000 
变	0.000 
变	0.083 
变	0.111 
变动	0.167 
变动	0.000 
变动	0.000 
变动	0.000 
变动	0.000 
变动	0.000 
变动	0.000 
变动	0.000 
变动	0.071 
变动	0.000 
变革	0.000 
变革	0.000 
变革	0.000 
变革	0.143 
变革	0.000 
变革	0.000 
变革	0.083 
变化	0.111 
变化	0.000 
变化	0.000 
变化	0.000 
变化	0.000 
变化	0.000 
变化	0.000 
变换	0.000 
变换	0.000 
变换	0.000 
变换	0.125 
变换	0.125 
变换	0.000 
变换	0.000 
变换	0.111 
变换	0.100 
便	0.000 
便	0.000 
便	0.000 
便	0.000 
便	0.000 
便	0.333 
便	0.000 
便	0.000 
便于	0.143 
便于	0.091 
便于	0.500 
标志	0.133 
标志	0.111 
标志	0.100 
表达	0.000 
表达	0.000 
表达	0.091 
表达	0.000 
表达	0.000 
表达	0.000 
表达	0.000 
表达	0.000 
表明	0.000 
表明	0.000 
表明	0.000 
表明	0.000 
表明	0.000 
表示	0.000 
表示	0.125 
表示	0.100 
表示	0.067 
表示	0.071 
表示	0.000 
表示	0.111 
表示	0.000 
表示	0.000 
表示	0.056 
表现	0.120 
表现	0.000 
表现	0.083 
表现	0.043 
表现	0.000 
表现	0.111 
表现	0.000 
表现	0.000 
表演	0.000 
表演	0.250 
表演	0.091 
表演	0.125 
表演	0.000 
表演	0.000 
表演	0.000 
表演	0.000 
表演	0.100 
表演	0.133 
表演	0.000 
表演	0.000 
表演	0.125 
表演	0.000 
表演	0.000 
表演	0.000 
表演	0.077 
表演	0.000 
表演	0.167 
表演	0.000 
表演	0.000 
表扬	0.000 
表扬	0.111 
表扬	0.000 
表扬	0.000 
表扬	0.000 
表扬	0.000 
表扬	0.000 
表扬	0.143 
表扬	0.000 
表扬	0.000 
表扬	0.250 
表扬	0.000 
表扬	0.000 
并	0.000 
并	0.000 
并	0.000 
并	0.000 
并	0.000 
并	0.077 
并	0.077 
并	0.000 
并	0.000 
并	0.000 
并	0.500 
并	0.000 
并	0.125 
病	0.000 
病	0.000 
病	0.000 
病	0.077 
病	0.111 
病	0.000 
病	0.000 
拨	0.000 
拨	0.111 
拨	0.278 
拨	0.000 
拨	0.000 
拨	0.000 
拨	0.000 
拨	0.000 
拨	0.000 
拨	0.125 
拨	0.000 
拨	0.000 
拨	0.071 
拨	0.000 
拨	0.091 
拨	0.000 
波动	0.000 
波动	0.000 
波动	0.000 
波动	0.000 
波动	0.000 
剥削	0.000 
剥削	0.000 
剥削	0.167 
剥削	0.125 
剥削	0.000 
剥削	0.000 
剥削	0.000 
播	0.100 
播	0.000 
播	0.000 
播	0.077 
播	0.000 
播	0.000 
播	0.000 
播	0.333 
播	0.250 
播	0.000 
播	0.111 
播	0.000 
播	0.400 
播	0.125 
播	0.000 
播	0.167 
播	0.000 
驳回	0.250 
驳回	0.111 
驳回	0.091 
补	0.000 
补	0.000 
补	0.143 
补	0.000 
补	0.000 
补	0.091 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.071 
补	0.000 
补	0.000 
补	0.083 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.000 
补	0.143 
补	0.000 
补	0.000 
补	0.063 
补	0.000 
补	0.250 
补	0.000 
补	0.000 
补充	0.000 
补充	0.000 
补充	0.000 
补充	0.125 
补充	0.000 
补充	0.000 
补充	0.000 
补充	0.167 
补充	0.200 
补充	0.125 
补充	0.091 
补充	0.000 
捕	0.286 
捕	0.000 
捕	0.167 
捕	0.111 
捕	0.077 
捕	0.000 
捕	0.200 
捕	0.000 
捕	0.000 
不顾	0.071 
不顾	0.000 
不顾	0.000 
不顾	0.167 
不满	0.000 
不满	0.091 
不如	0.500 
不如	0.000 
不如	0.000 
不如	0.000 
不如	0.000 
不如	0.000 
不如	0.000 
不止	0.100 
不止	0.000 
不止	0.000 
不止	0.000 
不止	0.125 
不止	0.125 
不止	0.000 
不止	0.000 
不止	0.000 
不止	0.222 
不足	0.000 
不足	0.000 
不足	0.222 
不足	0.000 
不足	0.091 
不足	0.000 
不足	0.000 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.125 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.000 
布置	0.143 
布置	0.091 
布置	0.125 
布置	0.000 
布置	0.000 
布置	0.077 
布置	0.000 
部署	0.000 
部署	0.143 
部署	0.133 
部署	0.083 
部署	0.000 
部署	0.000 
擦	0.143 
擦	0.000 
擦	0.222 
擦	0.143 
擦	0.000 
擦	0.050 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.100 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.111 
擦	0.167 
擦	0.200 
擦	0.111 
擦	0.000 
擦	0.222 
擦	0.111 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.000 
擦	0.125 
擦	0.000 
擦	0.000 
擦	0.000 
猜	0.125 
猜	0.091 
猜	0.000 
猜	0.000 
猜	0.000 
猜	0.000 
猜	0.000 
猜	0.222 
猜	0.000 
猜	0.200 
采	0.167 
采	0.250 
采	0.000 
采	0.000 
采	0.143 
采	0.143 
采	0.000 
采	0.222 
采	0.000 
采	0.000 
采	0.091 
采	0.000 
采	0.143 
采	0.125 
采	0.000 
采	0.000 
采	0.000 
采	0.000 
采取	0.000 
采取	0.091 
采取	0.000 
采取	0.091 
采取	0.067 
采取	0.000 
采取	0.125 
采取	0.000 
采用	0.059 
采用	0.100 
采用	0.000 
采用	0.333 
采用	0.000 
采用	0.000 
踩	0.250 
踩	0.000 
踩	0.143 
踩	0.000 
踩	0.000 
踩	0.000 
踩	0.000 
踩	0.100 
踩	0.000 
踩	0.000 
踩	0.000 
参观	0.167 
参观	0.000 
参观	0.100 
参观	0.000 
参观	0.000 
参观	0.125 
参观	0.000 
参观	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.000 
参加	0.071 
参考	0.167 
参考	0.000 
参考	0.000 
参考	0.000 
参考	0.125 
参考	0.000 
参考	0.111 
参考	0.000 
参考	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参谋	0.250 
参谋	0.000 
参谋	0.000 
参谋	0.000 
参与	0.000 
参与	0.000 
参与	0.000 
参与	0.000 
参与	0.000 
参与	0.111 
参与	0.000 
参与	0.000 
参与	0.000 
参与	0.143 
藏	0.000 
藏	0.000 
藏	0.133 
藏	0.000 
藏	0.300 
藏	0.000 
藏	0.000 
藏	0.000 
藏	0.167 
藏	0.071 
藏	0.000 
藏	0.000 
藏	0.083 
藏	0.200 
藏	0.000 
藏	0.100 
藏	0.111 
藏	0.143 
藏	0.000 
操作	0.000 
操作	0.000 
操作	0.000 
操作	0.154 
操作	0.000 
操作	0.000 
操作	0.000 
操作	0.000 
操作	0.000 
操作	0.000 
操作	0.000 
侧	0.067 
侧	0.000 
侧	0.000 
侧	0.083 
侧	0.100 
侧	0.000 
侧	0.125 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.000 
测验	0.200 
测验	0.000 
插	0.000 
插	0.167 
插	0.000 
插	0.167 
插	0.143 
插	0.100 
插	0.250 
插	0.000 
插	0.000 
插	0.071 
插	0.077 
插	0.000 
插	0.000 
插	0.400 
插	0.000 
插	0.200 
查	0.000 
查	0.125 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.111 
查	0.000 
查	0.000 
查	0.091 
查	0.000 
查	0.000 
查	0.000 
查	0.000 
查	0.250 
差	0.000 
差	0.111 
差	0.000 
差	0.000 
差	0.000 
差	0.000 
差	0.083 
差	0.222 
差	0.200 
差	0.091 
差	0.000 
差	0.222 
差	0.100 
差	0.000 
差	0.000 
差	0.000 
差	0.000 
差	0.000 
差	0.000 
差	0.000 
拆	0.077 
拆	0.000 
拆	0.143 
拆	0.100 
拆	0.000 
拆	0.000 
拆	0.100 
拆	0.125 
拆	0.000 
拆	0.000 
拆	0.091 
拆	0.000 
拆	0.100 
拆	0.000 
拆	0.167 
拆	0.000 
拆	0.000 
拆	0.000 
拆	0.000 
拆	0.000 
搀	0.000 
搀	0.250 
搀	0.200 
搀	0.000 
搀	0.000 
搀	0.000 
搀	0.100 
搀	0.000 
搀	0.000 
搀	0.000 
搀	0.300 
搀	0.167 
搀	0.000 
搀	0.111 
搀	0.000 
搀	0.333 
搀	0.000 
搀	0.222 
搀	0.000 
搀	0.000 
搀	0.000 
产	0.143 
产	0.000 
产	0.000 
产	0.077 
产	0.000 
产	0.125 
产	0.250 
产	0.000 
产	0.143 
产生	0.000 
产生	0.000 
产生	0.091 
产生	0.059 
产生	0.000 
产生	0.000 
产生	0.000 
产生	0.000 
产生	0.111 
产生	0.000 
产生	0.042 
产生	0.071 
颤抖	0.071 
颤抖	0.143 
颤抖	0.000 
颤抖	0.077 
颤抖	0.000 
颤抖	0.000 
颤抖	0.091 
颤抖	0.091 
尝	0.125 
尝	0.222 
尝	0.000 
尝	0.000 
尝	0.000 
尝	0.083 
尝	0.111 
尝	0.000 
尝	0.000 
尝	0.000 
尝	0.000 
尝	0.000 
尝	0.000 
唱	0.200 
唱	0.000 
唱	0.000 
唱	0.000 
唱	0.100 
唱	0.143 
唱	0.000 
唱	0.000 
唱	0.000 
唱	0.000 
唱	0.000 
唱	0.200 
唱	0.000 
唱	0.125 
唱	0.000 
唱	0.000 
唱	0.167 
唱	0.000 
唱	0.000 
抄	0.091 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.100 
抄	0.000 
抄	0.100 
抄	0.167 
抄	0.000 
抄	0.100 
抄	0.200 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.067 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.000 
抄	0.250 
抄	0.000 
抄	0.100 
抄	0.286 
抄	0.000 
抄	0.000 
抄	0.125 
抄	0.100 
抄	0.000 
抄	0.000 
抄	0.125 
抄	0.000 
抄	0.100 
抄	0.000 
抄	0.050 
抄	0.111 
抄	0.000 
抄	0.000 
抄	0.000 
超	0.000 
超	0.000 
超	0.000 
超	0.000 
超	0.167 
超	0.000 
超	0.167 
超	0.125 
超	0.118 
超	0.000 
超	0.000 
超过	0.000 
超过	0.059 
超过	0.000 
超过	0.000 
超过	0.000 
超过	0.000 
超过	0.000 
超过	0.000 
超过	0.071 
超过	0.000 
超过	0.091 
朝	0.091 
朝	0.000 
朝	0.000 
朝	0.000 
朝	0.083 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.000 
嘲笑	0.125 
吵	0.222 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.200 
吵	0.000 
吵	0.125 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.143 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
吵	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.200 
扯	0.143 
扯	0.077 
扯	0.000 
扯	0.100 
扯	0.125 
扯	0.200 
扯	0.000 
扯	0.143 
扯	0.111 
扯	0.000 
扯	0.333 
扯	0.000 
扯	0.000 
扯	0.125 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.000 
扯	0.200 
扯	0.000 
扯	0.000 
撤	0.333 
撤	0.111 
撤	0.125 
撤	0.000 
撤	0.100 
撤	0.000 
撤	0.000 
撤	0.286 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.182 
撤	0.143 
撤	0.250 
撤	0.143 
撤	0.143 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.000 
撤	0.143 
沉	0.000 
沉	0.000 
沉	0.000 
沉	0.000 
沉	0.222 
沉	0.000 
沉	0.000 
沉	0.250 
沉	0.000 
沉	0.111 
沉	0.000 
沉	0.091 
沉	0.125 
沉	0.000 
沉思	0.143 
沉思	0.000 
沉思	0.000 
沉思	0.000 
沉思	0.000 
陈列	0.000 
陈列	0.000 
陈列	0.125 
陈列	0.000 
陈列	0.000 
陈列	0.125 
陈列	0.000 
陈列	0.000 
陈列	0.111 
陈列	0.111 
陈列	0.250 
称	0.250 
称	0.000 
称	0.400 
称	0.000 
称	0.444 
称	0.000 
称	0.000 
称	0.000 
称	0.000 
称	0.100 
称	0.200 
称	0.000 
称	0.143 
称	0.000 
称	0.400 
称	0.250 
称	0.000 
称	0.000 
称	0.077 
称	0.000 
称	0.167 
称	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称呼	0.000 
称赞	0.000 
称赞	0.091 
称赞	0.176 
称赞	0.000 
称赞	0.091 
称赞	0.000 
称赞	0.000 
称赞	0.000 
称赞	0.000 
撑	0.125 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.111 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.100 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.000 
撑	0.182 
撑	0.000 
撑	0.200 
撑	0.091 
撑	0.000 
撑	0.000 
撑	0.111 
撑	0.000 
撑	0.067 
撑	0.077 
撑	0.000 
撑	0.111 
撑	0.000 
撑	0.250 
撑	0.000 
成	0.250 
成	0.125 
成	0.000 
成	0.000 
成	0.000 
成	0.000 
成	0.077 
成	0.000 
成	0.000 
成	0.000 
成	0.000 
成	0.000 
成	0.000 
成	0.000 
成	0.143 
成	0.100 
成	0.000 
成	0.000 
成	0.000 
成功	0.000 
成功	0.000 
成功	0.000 
成功	0.000 
成功	0.000 
成功	0.000 
成功	0.000 
成功	0.125 
成功	0.000 
成功	0.000 
成功	0.000 
成就	0.077 
成就	0.400 
成立	0.111 
成立	0.000 
成立	0.000 
成立	0.000 
成立	0.083 
成立	0.286 
成立	0.120 
